date_time,hour,day_of_week,is_weekend,temp_c,rain_1h,snow_1h,weather_main,season,is_holiday,traffic_volume,congestion
2012-10-07 01:00:00,1,1,1,4.740000000000009,0.0,0.0,Mist,fall,0,377,low
2012-10-07 02:00:00,2,1,1,3.6100000000000136,1.25,0.0,Rain,fall,0,891,low
2012-10-07 03:00:00,3,1,1,1.7600000000000477,0.0,0.0,Clouds,fall,0,1085,low
2012-10-07 04:00:00,4,1,1,4.1299999999999955,0.0,0.0,Clear,fall,0,944,low
2012-10-07 05:00:00,5,1,1,3.0300000000000296,0.0,0.0,Clear,fall,0,1243,low
2012-10-07 06:00:00,6,1,1,5.75,0.0,0.0,Haze,fall,0,915,low
2012-10-07 07:00:00,7,1,1,5.800000000000011,6.93,0.0,Rain,fall,0,1244,low
2012-10-07 08:00:00,8,1,1,7.410000000000025,1.83,0.0,Rain,fall,0,1776,medium
2012-10-07 09:00:00,9,1,1,5.010000000000048,5.21,0.0,Rain,fall,0,1130,low
2012-10-07 10:00:00,10,1,1,8.07000000000005,0.0,1.08,Snow,fall,0,1762,medium
2012-10-07 11:00:00,11,1,1,11.04000000000002,0.0,0.0,Clear,fall,0,2063,medium
2012-10-07 12:00:00,12,1,1,11.29000000000002,5.43,0.0,Rain,fall,0,2287,medium
2012-10-07 13:00:00,13,1,1,8.590000000000032,0.0,0.0,Clouds,fall,0,2592,medium
2012-10-07 14:00:00,14,1,1,9.129999999999995,0.0,0.0,Clouds,fall,0,2499,medium
2012-10-07 15:00:00,15,1,1,13.430000000000007,3.33,0.0,Rain,fall,0,1810,medium
2012-10-07 16:00:00,16,1,1,10.390000000000043,0.0,0.0,Clouds,fall,0,2196,medium
2012-10-07 17:00:00,17,1,1,13.350000000000023,0.0,0.0,Clear,fall,0,1946,medium
2012-10-07 18:00:00,18,1,1,14.57000000000005,0.0,0.0,Clear,fall,0,1407,low
2012-10-07 19:00:00,19,1,1,9.150000000000034,0.0,0.0,Clear,fall,0,1882,medium
2012-10-07 20:00:00,20,1,1,6.03000000000003,0.0,0.0,Clear,fall,0,1703,medium
2012-10-07 21:00:00,21,1,1,9.220000000000027,0.0,0.0,Clear,fall,0,858,low
2012-10-07 22:00:00,22,1,1,3.5,0.0,0.0,Fog,fall,0,771,low
2012-10-07 23:00:00,23,1,1,7.560000000000002,0.0,0.0,Clouds,fall,0,878,low
2012-10-08 00:00:00,0,2,0,5.590000000000032,0.0,0.0,Clouds,fall,0,543,low
2012-10-08 01:00:00,1,2,0,7.0,0.0,0.0,Clouds,fall,0,632,low
2012-10-08 02:00:00,2,2,0,6.590000000000032,0.0,0.0,Clear,fall,0,1040,low
2012-10-08 03:00:00,3,2,0,2.1200000000000045,0.0,0.0,Clear,fall,0,675,low
2012-10-08 04:00:00,4,2,0,6.660000000000025,0.0,0.0,Clouds,fall,0,1318,low
2012-10-08 05:00:00,5,2,0,4.78000000000003,0.0,0.0,Clouds,fall,0,1978,medium
2012-10-08 06:00:00,6,2,0,5.020000000000039,0.0,0.0,Clear,fall,0,3368,medium
2012-10-08 07:00:00,7,2,0,5.260000000000048,0.0,0.0,Clouds,fall,0,3605,high
2012-10-08 08:00:00,8,2,0,10.300000000000011,0.0,0.0,Clear,fall,0,2949,medium
2012-10-08 09:00:00,9,2,0,6.840000000000032,0.0,0.0,Clear,fall,0,2763,medium
2012-10-08 10:00:00,10,2,0,8.78000000000003,0.0,0.0,Clear,fall,0,2722,medium
2012-10-08 11:00:00,11,2,0,7.430000000000007,0.0,0.0,Clouds,fall,0,2616,medium
2012-10-08 12:00:00,12,2,0,10.080000000000041,0.0,0.8,Snow,fall,0,2289,medium
2012-10-08 13:00:00,13,2,0,9.860000000000014,0.0,0.0,Clear,fall,0,3264,medium
2012-10-08 14:00:00,14,2,0,12.970000000000027,0.0,0.0,Clear,fall,0,3491,medium
2012-10-08 15:00:00,15,2,0,10.510000000000048,0.0,0.0,Clouds,fall,0,3970,high
2012-10-08 16:00:00,16,2,0,8.910000000000025,0.0,0.0,Clouds,fall,0,4394,high
2012-10-08 17:00:00,17,2,0,11.730000000000018,0.0,0.0,Clear,fall,0,4476,high
2012-10-08 18:00:00,18,2,0,12.53000000000003,0.0,0.0,Clear,fall,0,3838,high
2012-10-08 19:00:00,19,2,0,9.890000000000043,0.0,0.0,Clear,fall,0,2318,medium
2012-10-08 20:00:00,20,2,0,7.980000000000018,0.0,0.0,Clear,fall,0,1505,medium
2012-10-08 21:00:00,21,2,0,7.300000000000011,0.0,0.0,Clouds,fall,0,943,low
2012-10-08 22:00:00,22,2,0,5.600000000000023,0.0,0.0,Clouds,fall,0,1039,low
2012-10-08 23:00:00,23,2,0,4.710000000000036,0.0,0.0,Clouds,fall,0,819,low
2012-10-09 00:00:00,0,3,0,2.4700000000000273,0.0,0.0,Clear,fall,0,580,low
2012-10-09 01:00:00,1,3,0,4.670000000000016,7.4,0.0,Rain,fall,0,444,low
2012-10-09 02:00:00,2,3,0,1.3600000000000136,0.0,0.0,Clear,fall,0,882,low
2012-10-09 03:00:00,3,3,0,5.8700000000000045,0.0,0.0,Clouds,fall,0,930,low
2012-10-09 04:00:00,4,3,0,0.8000000000000114,0.0,0.0,Clouds,fall,0,988,low
2012-10-09 05:00:00,5,3,0,4.9500000000000455,0.0,0.0,Clouds,fall,0,1843,medium
2012-10-09 06:00:00,6,3,0,5.2000000000000455,0.0,0.0,Clear,fall,0,3059,medium
2012-10-09 07:00:00,7,3,0,3.3799999999999955,0.0,3.43,Snow,fall,0,2267,medium
2012-10-09 08:00:00,8,3,0,6.28000000000003,0.0,0.0,Clouds,fall,0,3667,high
2012-10-09 09:00:00,9,3,0,4.920000000000016,0.0,0.0,Clear,fall,0,3236,medium
2012-10-09 10:00:00,10,3,0,7.930000000000007,0.0,0.0,Clouds,fall,0,2413,medium
2012-10-09 11:00:00,11,3,0,11.710000000000036,0.0,0.0,Clouds,fall,0,2743,medium
2012-10-09 12:00:00,12,3,0,11.340000000000032,0.0,0.0,Clear,fall,0,2871,medium
2012-10-09 13:00:00,13,3,0,12.79000000000002,1.38,0.0,Rain,fall,0,2864,medium
2012-10-09 14:00:00,14,3,0,14.560000000000002,0.0,0.0,Clouds,fall,0,3392,medium
2012-10-09 15:00:00,15,3,0,12.980000000000018,0.0,0.0,Clouds,fall,0,3726,high
2012-10-09 16:00:00,16,3,0,10.830000000000041,0.0,0.0,Clouds,fall,0,4430,high
2012-10-09 17:00:00,17,3,0,13.25,0.0,0.0,Clouds,fall,0,4161,high
2012-10-09 18:00:00,18,3,0,8.550000000000011,0.0,0.0,Clear,fall,0,3724,high
2012-10-09 19:00:00,19,3,0,12.230000000000018,0.0,0.0,Clear,fall,0,2639,medium
2012-10-09 20:00:00,20,3,0,10.580000000000041,0.0,3.98,Snow,fall,0,947,low
2012-10-09 21:00:00,21,3,0,4.740000000000009,0.0,0.0,Clouds,fall,0,820,low
2012-10-09 22:00:00,22,3,0,3.900000000000034,0.0,0.0,Clouds,fall,0,1100,low
2012-10-09 23:00:00,23,3,0,5.07000000000005,7.25,0.0,Rain,fall,0,797,low
2012-10-10 00:00:00,0,4,0,7.0400000000000205,0.0,0.0,Clear,fall,0,805,low
2012-10-10 01:00:00,1,4,0,6.760000000000048,0.0,0.0,Mist,fall,0,855,low
2012-10-10 02:00:00,2,4,0,5.660000000000025,0.0,0.0,Clouds,fall,0,802,low
2012-10-10 03:00:00,3,4,0,4.439999999999998,0.0,0.0,Clouds,fall,0,525,low
2012-10-10 04:00:00,4,4,0,5.610000000000014,0.0,0.0,Clouds,fall,0,826,low
2012-10-10 05:00:00,5,4,0,5.840000000000032,0.0,0.0,Mist,fall,0,1664,medium
2012-10-10 06:00:00,6,4,0,4.6299999999999955,5.21,0.0,Rain,fall,0,2607,medium
2012-10-10 07:00:00,7,4,0,4.260000000000048,0.0,0.0,Clear,fall,0,3660,high
2012-10-10 08:00:00,8,4,0,3.400000000000034,0.0,3.66,Snow,fall,0,1865,medium
2012-10-10 09:00:00,9,4,0,7.390000000000043,0.0,0.0,Clear,fall,0,2999,medium
2012-10-10 10:00:00,10,4,0,4.770000000000039,0.0,1.45,Snow,fall,0,2517,medium
2012-10-10 11:00:00,11,4,0,13.810000000000002,0.0,0.0,Clear,fall,0,2804,medium
2012-10-10 12:00:00,12,4,0,8.910000000000025,0.0,0.0,Clear,fall,0,3146,medium
2012-10-10 13:00:00,13,4,0,12.700000000000045,0.0,0.0,Clear,fall,0,3327,medium
2012-10-10 14:00:00,14,4,0,7.470000000000027,0.0,0.0,Clear,fall,0,3395,medium
2012-10-10 15:00:00,15,4,0,14.010000000000048,0.0,0.0,Clear,fall,0,3779,high
2012-10-10 16:00:00,16,4,0,14.439999999999998,0.0,0.0,Clear,fall,0,4541,high
2012-10-10 17:00:00,17,4,0,11.100000000000023,0.0,0.0,Clear,fall,0,4483,high
2012-10-10 18:00:00,18,4,0,11.020000000000039,2.95,0.0,Rain,fall,0,3216,medium
2012-10-10 19:00:00,19,4,0,13.189999999999998,0.0,0.0,Clear,fall,0,2553,medium
2012-10-10 20:00:00,20,4,0,6.160000000000025,0.0,0.0,Clouds,fall,0,1748,medium
2012-10-10 21:00:00,21,4,0,3.990000000000009,0.0,0.0,Mist,fall,0,1216,low
2012-10-10 22:00:00,22,4,0,7.710000000000036,0.0,2.64,Snow,fall,0,1099,low
2012-10-10 23:00:00,23,4,0,5.330000000000041,0.0,0.0,Clouds,fall,0,782,low
2012-10-11 00:00:00,0,5,0,6.650000000000034,0.0,0.0,Clouds,fall,0,687,low
2012-10-11 01:00:00,1,5,0,4.410000000000025,4.62,0.0,Rain,fall,0,832,low
2012-10-11 02:00:00,2,5,0,0.5400000000000205,0.0,0.0,Mist,fall,0,798,low
2012-10-11 03:00:00,3,5,0,4.78000000000003,0.0,0.0,Clouds,fall,0,1169,low
2012-10-11 04:00:00,4,5,0,2.3700000000000045,0.0,0.0,Clear,fall,0,1323,low
2012-10-11 05:00:00,5,5,0,9.120000000000005,0.0,0.0,Clear,fall,0,1945,medium
2012-10-11 06:00:00,6,5,0,3.8700000000000045,0.0,0.0,Clouds,fall,0,3168,medium
2012-10-11 07:00:00,7,5,0,8.230000000000018,0.0,0.0,Clear,fall,0,3433,medium
2012-10-11 08:00:00,8,5,0,9.120000000000005,0.0,0.0,Clouds,fall,0,3107,medium
2012-10-11 09:00:00,9,5,0,7.830000000000041,0.0,0.0,Clear,fall,0,2979,medium
2012-10-11 10:00:00,10,5,0,8.300000000000011,0.0,0.0,Clear,fall,0,2539,medium
2012-10-11 11:00:00,11,5,0,10.620000000000005,0.0,0.0,Clouds,fall,0,2793,medium
2012-10-11 12:00:00,12,5,0,9.210000000000036,0.0,0.0,Clear,fall,0,2821,medium
2012-10-11 13:00:00,13,5,0,8.830000000000041,0.0,0.0,Clouds,fall,0,3247,medium
2012-10-11 14:00:00,14,5,0,11.75,0.0,0.0,Haze,fall,0,2943,medium
2012-10-11 15:00:00,15,5,0,9.970000000000027,7.84,0.0,Rain,fall,0,3935,high
2012-10-11 16:00:00,16,5,0,12.29000000000002,5.8,0.0,Rain,fall,0,3716,high
2012-10-11 17:00:00,17,5,0,12.110000000000014,0.0,0.0,Clear,fall,0,4213,high
2012-10-11 18:00:00,18,5,0,9.670000000000016,0.0,0.0,Clear,fall,0,3718,high
2012-10-11 19:00:00,19,5,0,9.340000000000032,0.0,0.0,Clouds,fall,0,2298,medium
2012-10-11 20:00:00,20,5,0,6.580000000000041,0.0,0.0,Clouds,fall,0,1588,medium
2012-10-11 21:00:00,21,5,0,6.57000000000005,0.0,0.0,Clear,fall,0,1637,medium
2012-10-11 22:00:00,22,5,0,4.420000000000016,0.0,0.0,Clouds,fall,0,959,low
2012-10-11 23:00:00,23,5,0,4.550000000000011,0.0,3.89,Snow,fall,0,785,low
2012-10-12 00:00:00,0,6,0,5.150000000000034,0.0,0.0,Clouds,fall,0,650,low
2012-10-12 01:00:00,1,6,0,3.2600000000000477,0.0,0.0,Clouds,fall,0,722,low
2012-10-12 02:00:00,2,6,0,1.160000000000025,0.0,0.0,Clear,fall,0,879,low
2012-10-12 03:00:00,3,6,0,1.1299999999999955,0.0,3.8,Snow,fall,0,553,low
2012-10-12 04:00:00,4,6,0,1.0100000000000477,0.0,0.0,Clouds,fall,0,1041,low
2012-10-12 05:00:00,5,6,0,8.240000000000009,0.0,3.96,Snow,fall,0,1342,low
2012-10-12 06:00:00,6,6,0,4.050000000000011,0.0,3.24,Snow,fall,0,2332,medium
2012-10-12 07:00:00,7,6,0,5.660000000000025,0.0,0.0,Clear,fall,0,3205,medium
2012-10-12 08:00:00,8,6,0,8.740000000000009,7.19,0.0,Rain,fall,0,3137,medium
2012-10-12 09:00:00,9,6,0,7.330000000000041,0.0,0.0,Clear,fall,0,2918,medium
2012-10-12 10:00:00,10,6,0,8.980000000000018,0.0,0.0,Clear,fall,0,2535,medium
2012-10-12 11:00:00,11,6,0,8.04000000000002,0.0,0.0,Clear,fall,0,2867,medium
2012-10-12 12:00:00,12,6,0,11.740000000000009,0.0,0.0,Clear,fall,0,3499,medium
2012-10-12 13:00:00,13,6,0,14.340000000000032,0.0,0.0,Clouds,fall,0,2974,medium
2012-10-12 14:00:00,14,6,0,9.439999999999998,2.96,0.0,Rain,fall,0,3013,medium
2012-10-12 15:00:00,15,6,0,10.860000000000014,0.0,0.0,Clear,fall,0,4142,high
2012-10-12 16:00:00,16,6,0,11.230000000000018,0.0,0.75,Snow,fall,0,3307,medium
2012-10-12 17:00:00,17,6,0,8.54000000000002,0.0,0.0,Clouds,fall,0,4606,high
2012-10-12 18:00:00,18,6,0,15.5,0.0,0.0,Clear,fall,0,3622,high
2012-10-12 19:00:00,19,6,0,10.550000000000011,5.2,0.0,Rain,fall,0,1581,medium
2012-10-12 20:00:00,20,6,0,13.010000000000048,0.0,0.0,Clear,fall,0,1545,medium
2012-10-12 21:00:00,21,6,0,7.800000000000011,0.0,0.0,Clouds,fall,0,982,low
2012-10-12 22:00:00,22,6,0,3.32000000000005,0.0,0.0,Clouds,fall,0,842,low
2012-10-12 23:00:00,23,6,0,6.050000000000011,0.0,3.33,Snow,fall,0,535,low
2012-10-13 00:00:00,0,7,1,3.2600000000000477,0.0,0.0,Clear,fall,0,412,low
2012-10-13 01:00:00,1,7,1,4.980000000000018,0.0,0.0,Clear,fall,0,757,low
2012-10-13 02:00:00,2,7,1,3.3100000000000023,0.0,0.0,Clouds,fall,0,659,low
2012-10-13 03:00:00,3,7,1,8.520000000000039,0.0,0.0,Clear,fall,0,1061,low
2012-10-13 04:00:00,4,7,1,2.4700000000000273,0.0,0.0,Mist,fall,0,480,low
2012-10-13 05:00:00,5,7,1,4.6200000000000045,0.0,0.0,Clouds,fall,0,1158,low
2012-10-13 06:00:00,6,7,1,6.160000000000025,0.0,0.0,Clouds,fall,0,1254,low
2012-10-13 07:00:00,7,7,1,6.310000000000002,0.0,0.0,Clouds,fall,0,1249,low
2012-10-13 08:00:00,8,7,1,7.2000000000000455,0.0,0.0,Clear,fall,0,1187,low
2012-10-13 09:00:00,9,7,1,9.160000000000025,0.0,0.0,Clear,fall,0,1715,medium
2012-10-13 10:00:00,10,7,1,7.960000000000036,0.0,0.0,Clear,fall,0,1969,medium
2012-10-13 11:00:00,11,7,1,9.010000000000048,0.0,0.0,Clouds,fall,0,2420,medium
2012-10-13 12:00:00,12,7,1,13.200000000000045,0.0,0.0,Clouds,fall,0,2032,medium
2012-10-13 13:00:00,13,7,1,13.990000000000009,0.0,0.0,Clouds,fall,0,2528,medium
2012-10-13 14:00:00,14,7,1,10.5,0.0,0.0,Clear,fall,0,2374,medium
2012-10-13 15:00:00,15,7,1,10.54000000000002,0.0,0.0,Mist,fall,0,1915,medium
2012-10-13 16:00:00,16,7,1,9.100000000000023,0.0,0.39,Snow,fall,0,1262,low
2012-10-13 17:00:00,17,7,1,11.830000000000041,0.17,0.0,Rain,fall,0,2032,medium
2012-10-13 18:00:00,18,7,1,10.640000000000043,0.0,2.71,Snow,fall,0,1189,low
2012-10-13 19:00:00,19,7,1,11.160000000000025,0.0,0.0,Clear,fall,0,1008,low
2012-10-13 20:00:00,20,7,1,9.010000000000048,0.0,0.0,Clouds,fall,0,1338,low
2012-10-13 21:00:00,21,7,1,8.460000000000036,0.0,0.0,Haze,fall,0,1261,low
2012-10-13 22:00:00,22,7,1,8.189999999999998,0.0,0.0,Clear,fall,0,922,low
2012-10-13 23:00:00,23,7,1,10.189999999999998,0.0,0.0,Mist,fall,0,702,low
2012-10-14 00:00:00,0,1,1,4.520000000000039,0.0,2.76,Snow,fall,0,431,low
